Feature	Gain	Cover	Frequency
ctransferencias_recibidas_delta1	0.000677384420177413	0.00140145346620976	0.00155269967981052
mextraccion_autoservicio_lag1	0.000653847867564084	0.00129444833221321	0.00198254309399535
ccuenta_debitos_automaticos_lag1	0.000652892370529934	0.00271700000367216	0.00147374884863371
mtarjeta_master_consumo_lag1	0.000646002549721656	0.00170629586051722	0.000859686828369665
Master_mpagominimo_delta1	0.000639762327608886	0.00348572506263911	0.00146497653405851
Master_mconsumospesos	0.000626886122786016	0.0016664658726048	0.00193868152111935
mcuenta_debitos_automaticos_delta1	0.000623867162740698	0.00284063012009046	0.00139479801745691
Master_mconsumospesos_lag1	0.000621209724774015	0.0015928855900663	0.00172814597131453
mextraccion_autoservicio_delta1	0.000598723302895982	0.00247256930354955	0.00165796745471293
thomebanking_lag1	0.000596943087937731	0.000496979022158156	0.000982499232422475
cpagomiscuentas_lag1	0.000588078357179597	0.000921159298253735	0.0012719856134041
matm_lag1	0.000586430690683439	0.00205381379210572	0.00155269967981052
ccajas_trx_delta1	0.000570100584621372	0.00152979110623173	0.000561428132812843
Master_mfinanciacion_limite_delta1	0.000567162082036347	0.00474952125511923	0.000991271546997675
cpayroll_trx_lag1	0.000556401219207478	0.000687043552519061	0.000447388043335234
mpagomiscuentas_delta1	0.000544756282852259	0.00128310373574223	0.00152638273608492
mplazo_fijo_dolares_delta1	0.000540161901233048	0.00406337776232032	0.000570200447388043
Master_msaldototal_delta1	0.000540045951398302	0.00215129824524417	0.00107022237817448
Master_cconsumos_lag1	0.000533105879156067	0.00113219725649733	0.00111408395105048
Visa_status_lag1	0.000529292170640666	0.000795278460511685	0.000175446291504013
Visa_msaldodolares_lag1	0.000516863739296553	0.001792330769962	0.00159656125268652
mplazo_fijo_dolares	0.000514698890350026	0.00220898741322189	0.000491249616211237
Master_mconsumospesos_delta1	0.000512345777605987	0.00183736167071034	0.0013070748717049
Visa_mpagado_delta1	0.000500353376241298	0.0016662119704941	0.000929865344971271
cpagomiscuentas	0.000481477557979562	0.0019132149453495	0.00111408395105048
matm	0.00047851207041827	0.000840108390379371	0.00119303478222729
tcuentas_lag1	0.000466309645582267	0.00450028685519541	0.000666695907715251
cextraccion_autoservicio_lag1	0.000465430347094062	0.00226821990027741	0.00109653932190008
matm_delta1	0.00046004347116278	0.00139279051534173	0.00115794552392649
Master_msaldopesos_delta1	0.000439745727356367	0.00164462235902704	0.00100881617614808
cprestamos_personales_lag1	0.000437625649588483	0.0026771398129253	0.000719329795166455
Visa_mpagosdolares	0.000420152730692185	0.00129211996824942	0.00107022237817448
Master_cconsumos	0.000412028476932013	0.00138696975797182	0.000991271546997675
ccallcenter_trx_lag1	0.00038694700220112	0.00340742398555453	0.000894776086670468
cextraccion_autoservicio	0.000377381121965272	0.00150453444355337	0.000973726917847274
mttarjeta_master_debitos_automaticos	0.00037655170533732	0.00279585594343483	0.000754419053467257
tpaquete7	0.000373936169739755	0.00125184853082761	0.000219307864380017
mttarjeta_master_debitos_automaticos_lag1	0.000369590205576577	0.0015202743914024	0.000754419053467257
Visa_mpagado_lag1	0.000364423342770149	0.00141872765703231	0.000912320715820869
ccajas_otras_delta1	0.000363539462732896	0.000819509447135774	0.000149129347778411
Visa_mpagosdolares_lag1	0.000355626023749992	0.000862848912885916	0.000842142199219264
tcallcenter_lag1	0.000353912481265822	0.0010374140502963	0.000482477301636037
catm_trx	0.000340297830113378	0.00161678625225619	0.000886003772095267
catm_trx_lag1	0.00033579647902021	0.00257466495155458	0.000859686828369665
tmobile_app	0.000325342555867976	0.000175128237225131	0.000675468222290451
thomebanking_delta1	0.000323138959558084	0.000975281709786002	0.000719329795166455
