Feature	Gain	Cover	Frequency
Visa_mpagosdolares	0.000423186608596102	0.000750362077232933	0.000886602644007093
Master_cconsumos_lag1	0.000420784652466832	0.000626088742493481	0.000921715620007374
Master_msaldopesos_delta1	0.000417074926917901	0.00143713945509043	0.000930493864007444
Visa_mpagosdolares_lag1	0.000403886402008531	0.000907841158861761	0.000912937376007303
ctarjeta_master	0.000397709888091166	8.46963079883062e-05	0.000219456100001756
tpaquete7	0.000375240436231886	0.00196209716069468	0.000307238540002458
tcallcenter_lag1	0.000364063863710934	0.00113609716745948	0.000517916396004143
thomebanking_delta1	0.000361914453330346	0.000777783545130972	0.000702259520005618
Visa_msaldodolares_delta1	0.000361164575800804	0.00197191546085675	0.000860267912006882
catm_trx_lag1	0.000354556310885113	0.00270637494304287	0.00102705454800822
tmobile_app	0.000353206693646807	0.000222856636966705	0.000746150740005969
Visa_mlimitecompra_delta1	0.000341308737887323	0.000568795765806152	0.000596920592004775
Visa_status_lag1	0.000340661452124071	0.000425982637639636	0.000158008392001264
Master_mlimitecompra_delta1	0.000333479104078609	0.000709766810103917	0.000544251128004354
Visa_Fvencimiento_delta1	0.000329706867225004	0.000279518033332841	0.00079004196000632
mcaja_ahorro_adicional_lag1	0.00032909601757887	0.00461285348549826	0.000825154936006601
Visa_mfinanciacion_limite_delta1	0.000327150750820256	0.000849085366555992	0.000614477080004916
Visa_mconsumototal	0.000326391262070373	0.000565509536345347	0.000667146544005337
Visa_mpagado_lag1	0.000326071415825378	0.00163949510761339	0.00076370722800611
cprestamos_personales_lag1	0.000311454629431112	0.000895602689850659	0.000474025176003792
mttarjeta_master_debitos_automaticos	0.000309897060238406	0.00306725321736339	0.000728594252005829
Master_Fvencimiento_delta1	0.000299603867679606	0.000169956603181867	0.000640811812005127
Master_cconsumos_delta1	0.000298344137881194	0.00117102802478698	0.000596920592004775
mttarjeta_master_debitos_automaticos_lag1	0.000298117302409339	0.00114613181131507	0.000623255324004986
mtarjeta_master_consumo_delta1	0.000288476500683615	0.00190468012358712	0.000711037764005688
cpagomiscuentas_delta1	0.000287473616995008	0.00158321320811014	0.00078126371600625
ctarjeta_master_trx_lag1	0.000287465243856267	0.00056151498894469	0.000509138152004073
ctarjeta_master_trx	0.000283248529265666	0.00263711287915374	0.000798820204006391
mplazo_fijo_dolares_lag1	0.000283170405322554	0.00354736902497966	0.000667146544005337
cseguro_accidentes_personales_lag1	0.000279878145357387	0.000371983968057182	0.000561807616004495
Master_delinquency	0.000270051232450149	0.000455165108148976	0.000184343124001475
Visa_mconsumototal_delta1	0.000261390523784149	0.000320307773553035	0.000553029372004424
catm_trx	0.000248985364939088	0.00138102855778804	0.000649590056005197
ccajas_extracciones	0.000247348376376942	0.00247978727276223	0.000684703032005478
mcaja_ahorro_adicional	0.000244548642910586	0.00190006062562974	0.00037746449200302
Visa_msaldodolares	0.000238559910600312	0.000594190126063738	0.000588142348004705
matm_other_delta1	0.000237652763178754	0.000633594778938613	0.000535472884004284
matm_other	0.000232044689949954	0.0013630822425875	0.000544251128004354
cextraccion_autoservicio_delta1	0.000231066185060869	0.000716007171168413	0.000579364104004635
mforex_sell_delta1	0.000218605578852738	0.00114055313122655	0.000544251128004354
tmobile_app_lag1	0.000218041390091486	0.000103210573011944	0.000447690444003582
ccuenta_debitos_automaticos_delta1	0.000217025941029122	0.00199095302004854	0.00038624273600309
Visa_mconsumototal_lag1	0.000211884921771894	0.000180359313271932	0.000465246932003722
minversion1_pesos	0.000208299415807729	0.00250615034067462	0.000210677856001685
mforex_sell_lag1	0.000207810121458345	0.000307378361157249	0.000509138152004073
mttarjeta_master_debitos_automaticos_delta1	0.000202424580759551	0.00244018037396886	0.000561807616004495
Visa_fechaalta_delta1	0.00019521517976129	0.000454642957043664	0.000465246932003722
mforex_sell	0.000194237963447627	0.000909597665425891	0.000535472884004284
Visa_delinquency_lag1	0.000192478288414218	7.36067695397811e-05	9.65606840007725e-05
minversion2	0.000184303244265523	0.00380357688263317	0.000359908004002879
tcallcenter_delta1	0.000182184799521792	0.000479782261879552	0.000351129760002809
Master_mconsumosdolares_lag1	0.000174940005516266	0.000356389161731088	0.000342351516002739
tmobile_app_delta1	0.000174336539390403	0.000538937745158374	0.00037746449200302
ccajas_trx	0.000170352958768389	0.000407215222299033	0.000333573272002669
cseguro_accidentes_personales	0.000168100219858307	0.000480287876675778	0.000333573272002669
cpayroll_trx_delta1	0.000166599610741318	0.000480430607122399	0.000474025176003792
catm_trx_other	0.000166206582734816	0.0016912401907047	0.00038624273600309
matm_other_lag1	0.000160234508742714	0.000875848430258191	0.00037746449200302
ctarjeta_visa_delta1	0.000158371895273662	0.00291793065113984	0.000333573272002669
cseguro_vida_lag1	0.000149491635609346	0.00226628050880576	0.000351129760002809
catm_trx_delta1	0.000146571111481708	0.000677408758616685	0.000421355712003371
ctarjeta_master_trx_delta1	0.000144731424182924	0.00103129095492709	0.00037746449200302
ccajas_trx_lag1	0.000142190042198745	0.000688193785124634	0.000684703032005478
mprestamos_hipotecarios	0.000138851724875638	0.000810377829605138	6.14477080004916e-05
Visa_status_delta1	0.000136463362901496	0.000686374029083357	0.000412577468003301
Master_mconsumosdolares_delta1	0.000135672373018516	0.00038966844566317	0.000421355712003371
Master_fechaalta_delta1	0.000134259298380794	9.88190779890501e-05	0.000421355712003371
ccajas_otras	0.000133831499175403	0.000862328511599262	0.000158008392001264
ctarjeta_debito_delta1	0.00013253584670095	0.00252972143949822	0.000237012588001896
